isoform,plddt_difference,exon_skipping,alternative_donor_site,alternative_acceptor_site,mutually_exclusive_exon,intron_retention,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon,tm_align
Q9Y680-3,0.6144828991887579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918884758
P57771-2,3.512171717171725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.83104988
Q9Y4Y9-2,1.6175115207373238,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.822878945
Q14141-4,1.6048224356289609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.939897809
P49768-6,4.088630859201089,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776285372
Q96CW1-2,1.6371082264872854,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985304662
P63000-2,6.134378455766168,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940168245
Q9UIB8-2,0.8465473900218257,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743765494
Q99593-2,11.511810191280155,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.590534537
Q13183-3,4.91351722920264,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386585367282284
O43324-2,1.555372943024878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.842863966
Q9Y2T3-2,0.49218652909804916,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.91798422
Q96JA3-2,2.9316481822609433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.45636294
Q9UKR8-2,2.509042990966833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.974518231
Q9NZC4-2,2.9835943441636488,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437871188
P15735-2,3.727768630963297,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.749767197
Q8N755-2,3.322349905203282,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698367308
Q16851-2,3.3881403380914605,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.985655815
P25705-3,1.9776642385481153,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89822389
Q02083-2,0.18475917797114505,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.898260051
Q9BY44-3,1.3758664529914597,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796447162735043
Q9H0A8-3,4.513912927469164,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752295641
Q9NY99-2,1.7175693481274976,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813635607
O95433-2,0.14856878698226694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.537761259
Q9NXJ5-2,0.2281339712919106,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.805729517
P55058-2,2.5779828253139385,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9048695288382512
P23560-3,0.8107965818833094,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615031918
Q9UKB1-3,1.9098893337705647,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.907570801
P48729-3,1.636265875370981,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976879026
Q9BZZ5-6,0.5555507938634463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.851377489
Q8WYA6-3,6.263603513561392,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.771182934
Q15406-2,0.5351643907563499,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709227027
P07510-2,6.69409725255295,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793841685
Q6ZTI6-2,11.2141759259259,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.331855185
Q11206-5,1.137398523143247,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892791366
P19235-3,14.638082389091622,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.659942952
Q9NZQ0-2,4.7270757020756236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.522563013
Q9HCN6-2,3.1233308521488823,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624722169
Q7Z692-3,1.7882603121516354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49750685
Q9Y600-3,2.2151784209705454,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.954376381
P23141-3,0.9938034164063936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989700649
Q8IV63-2,1.6337380689033552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.743266958
Q15008-3,2.1692485493940836,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890657499
O75478-2,2.096615179661768,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402557161
Q8N6F1-2,3.1823021750169147,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.9319847
P48454-3,1.8824500284908652,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873528408
O60711-2,1.8118931794389113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.783918695
Q96BR6-2,9.83325841543514,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696838665
Q8WW43-2,10.33995712638712,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807406668
Q92985-2,2.095201617300475,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43592744
Q9NPJ8-3,16.165816114963945,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.846944756
P35557-2,0.26335373113656146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.992842546
P36542-2,0.18515241904499646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985644096
Q9Y5S9-2,2.573739950833854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537624248
Q8N8Q9-2,2.982028185076544,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922313656
Q9BZV1-2,3.767335191808712,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.884065201
P54252-3,5.562932667065013,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509831505
O75838-3,4.7166027926322585,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.834647457
Q15973-5,4.713760683760654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.288518637
O60637-3,0.6116742999350606,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78311243
Q04206-4,0.14681541192528869,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642801191
Q5T5M9-2,0.17629604672055166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746041914
Q6X784-2,1.791641262826758,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943864814
O94810-3,2.030458512977674,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.927253793
Q13115-2,5.060312777470642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.4893192876048897
Q9Y603-7,6.729371945259118,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506933872
Q8TC71-2,0.7194722805883771,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486054977
O15498-2,8.267222222222259,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877585877
O75914-4,0.3901431760254326,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9008820338317132
Q96PQ1-2,0.7098594859327818,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.6357978
Q8NG50-12,7.459894962998291,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.892210279
P07108-3,6.868747387669799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97200522
P22749-2,1.1004429708222716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.679320662
Q6NUN0-2,3.1950309718347967,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.531036557
O14737-2,1.3943708527131946,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.60899528
Q8N9S9-2,2.8837873900293403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.742871651
O15304-2,2.0696597402597234,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499258405
P40259-3,0.17579058287454075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474874324
O95630-2,1.466335393624007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.742855306
Q01081-2,1.931291666666695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922045096
O75888-3,0.7658670445344455,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.624592981
Q9NVQ4-2,9.408717182049472,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.914128184
O14519-2,5.054242878560714,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.604573419
Q8NB15-1,0.6069517145280514,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5323925865560508
Q3KNT9-2,4.403305335968412,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771748608
P45379-10,0.31567694232741417,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780219162
Q96H22-5,6.232740074471721,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820910311
Q9Y279-3,3.4145512141008396,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431932592
P01009-3,4.763611502016957,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.747320598
Q7Z3B4-3,5.8006346443903,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85806766
Q5BJH2-2,4.566914248871683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.793932135
Q9NS18-2,0.10318514412419688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.767297318
Q9Y573-2,4.7174311537918925,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.914920071
Q5T9G4-2,6.272406475396764,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782646413
Q96CG8-3,1.2096709615971974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.654979109
P12931-2,0.15983718400617875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868433794
Q5HYI7-5,0.6120281693738008,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.660888738
Q9NNX6-3,2.782146166539661,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4828649
Q96DZ9-4,18.47054417646344,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314825593
Q8NA58-2,1.2606124148920372,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.981453306
K7EJ46-2,3.354129244249677,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558765571
Q9UBL9-2,6.64042757141938,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.867406366
Q9H6X2-3,8.446334622824025,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.642667155
Q9Y5Y5-2,7.103233897605335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.904103877
P35348-7,7.354275287447749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.714125205
Q09028-2,0.02918235294113458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746369
Q9UQB9-2,6.344641600470666,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.943043299
Q6W5P4-2,7.005881843489021,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670885889
P29692-3,1.984293587382453,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464316835
Q9H7C9-3,4.095566318926927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.802431181
O60888-3,4.081528434321797,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.799041766
Q8IZK6-2,2.328170688454705,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.96661471
P46736-5,2.461095679803165,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807721296
P63151-2,1.2526454016319803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.984876412
Q05932-3,3.8455095980890945,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.93906659
P0DTE5-2,0.7307931379685471,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895101777
Q96MH6-2,2.0763396502858598,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589169619
Q9NWS1-4,12.990179594062937,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.55175431
O15539-2,10.035522591387277,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.667702695
Q5JTJ3-2,5.729019354838755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.592146027
Q86VX2-2,0.63629195979901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802175834
Q15257-2,6.234926665167734,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947889212
O43581-2,5.742500285515547,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672007615
Q8TF66-2,0.39064425137885905,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987649197572773
Q00005-5,8.004215231920199,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.90700619
P49662-2,2.6914003817645664,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.776616666
A0AVF1-3,0.9116139531031422,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918221925
O00506-2,1.4942924115851781,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598488569
Q9UHC3-3,1.9299271402550033,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.899330888
P07098-3,0.7003112375602996,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9630678511943748
P49763-3,8.746696832579161,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548214462
O00746-2,8.458879290643978,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.787478516
O75323-2,10.676409642988517,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694822542
Q9HBU9-2,0.471190476190543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.698950206
Q9H0W9-3,4.789603474094065,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90302024
P59780-2,10.501164549557103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.594784162
Q7Z3S9-2,0.18609174649957083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.882439649
P46734-2,3.5758189694235796,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.901123969
Q8NEJ9-2,0.37372541213692045,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.563479203
Q96SW2-2,0.43630544525495907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99149816
Q13309-2,8.70593338702264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.7230688170989474
Q8TE69-2,0.25663863360499306,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.957897289
Q99873-3,3.417510900025249,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919172704
Q15118-2,2.8981347577660017,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684361710045828
O15519-8,3.630202715355935,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579811632
Q9BWF3-3,18.85028221778218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.456111549
Q96MS3-2,2.7406540918770617,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417735988982664
Q95460-5,1.8700552251487892,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726391377
P23416-2,1.5552876106194446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894407213
P01009-2,4.106135397369002,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.820654353
Q8TCE9-2,10.27939576909904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.907570338
P02741-2,15.970298763736281,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.467643529
P49643-2,5.490722439133577,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.586878585
P57054-3,2.851752226910463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.614472125
P21757-2,3.6294354568988467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.406494624
O76081-2,9.659245119141993,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529931687
Q6ZT21-2,0.4089995668818318,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787798575
Q9GZT3-2,0.10830318099972658,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825419323
Q13155-2,4.457450572709135,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7524170215413564
Q15661-2,5.0644542720437045,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884415229
O96017-13,5.531360111183659,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.714088524
P50995-2,2.2068551350898247,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.770445972
A5PLN9-5,0.2615206017003828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923429103
Q99873-5,1.1013052442427096,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800002243198072
Q6UX07-3,8.659578554018125,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694393648
Q9BSA9-2,2.7347819505808815,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.808758289
Q9UKA9-3,0.4048743279782059,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727853717
P28332-2,0.2055083333332135,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.989445036
Q10472-2,9.397981599795472,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.239493002
Q99832-3,0.4006031584348051,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.934667415
Q8NCF5-3,16.84225941029453,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.421093348
Q7Z4I7-3,0.7316277405389968,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.865141594
Q9ULZ3-2,10.99819930069934,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499492562
Q9HCC0-2,2.267798392962831,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937322883
Q9H6A0-2,0.49570254232681066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.911981101
Q07444-2,3.243826848249043,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.476042316
Q9H239-2,0.4742692307692664,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.358922214
A2VDF0-2,0.5059168443496276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.931518789
P34810-3,1.0589172238636735,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648151842
O00292-2,6.485186648232272,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.789787375
Q5JW98-2,0.3744725318470188,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.432035391
Q9UM11-2,2.5330628803246213,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741429567
Q5FWF6-3,18.84547779886151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.298680518
O75529-2,2.083195873057278,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.371757818
Q5SGD2-3,3.642540653314285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.805926887
O94905-2,5.4994979428660855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.64887555
O14986-3,3.5619173675667923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.842536
Q6DHV7-3,1.9576151666093864,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897556702
Q96NL0-4,6.251664476315611,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532420832
Q6RFH5-2,0.8801305088353928,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300463780328426
Q96E66-3,1.8501976312785615,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.834194336
Q9UQ72-2,0.10020965594564757,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758093023
Q9HAT2-2,2.01098168667518,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.96413883
Q6XZB0-8,3.379018422991905,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794091431
Q9UDX4-3,0.8062027863777388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.902836307
Q9NQQ7-2,1.8025657852819705,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817955436
O43852-2,0.1543492063491385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772086881
Q53F39-2,1.104741830065393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.900584002
Q9UNH5-2,1.9012620587899818,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.70431144
Q8TD46-3,3.2993044289044064,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.644915924
P35813-3,4.511308037512123,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.90917352
A0PJK1-5,0.591522291466859,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95140065
P30542-2,18.251705276073523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.386525572
O43557-2,3.1202941176471057,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708894085
Q53F39-4,2.5486111111110716,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881928178
Q6J4K2-2,3.167656185139066,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809622434
Q5T124-2,1.2155207708101585,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47549918
O43174-2,0.5887223810151028,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.92268571
Q9UI10-3,3.8510837124458277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734073943
Q01638-2,7.130827776802903,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.714441389
Q96Q77-2,4.996804231574032,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747454287
Q86TJ2-2,3.6265527950310315,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557142406
Q3KQZ1-3,12.285610452961706,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.935338882
Q9Y3B7-2,1.237259663654612,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823501039
Q9NRS4-3,0.02607212183380625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979269539
P05388-2,7.119242902208285,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437851979
Q92963-3,4.686742899156329,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.867916092
Q2MKA7-2,1.1447378681446594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.722364365
Q15389-2,0.3127271662102089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759688481
Q6PHR2-3,0.028747115037830895,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946776543
O96017-4,3.3027165941426375,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511251020333109
P61956-2,5.130695329873944,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478148562
Q5W5X9-3,3.019313830968045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.865693133
P09919-2,2.7718705598180264,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939315608
Q9Y6I4-2,0.6972264059470064,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870135192
P13805-3,2.2341171947938108,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393223822
P22309-2,0.8063408295725765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.893932705
Q9BYV1-2,3.5858609946554054,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835150755
O95379-4,4.935731601731547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.856291824
Q9NYS7-2,2.6922898097410837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.930412183
Q5TC63-3,5.7894289867109165,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.940152073
Q9BTZ2-2,8.27312912170261,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6898986450280752
Q8WUX1-2,3.44835002415563,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.916049606
O15488-4,3.523471429234476,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695288737
Q8TCT9-2,6.6609618186572845,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836503325
