isoform,length,plddt,transcript_ID,gene_ID,gene_name
O00154-4,338,91.95739644970412,ENST00000608083.5,ENSG00000097021.20,ACOT7
Q96S37-2,445,85.29051685393266,ENST00000377572.5,ENSG00000197891.12,SLC22A12
Q6QEF8-3,285,71.74287719298249,na,na,na
Q9BVP2-2,537,75.77567970204842,ENST00000394799.6,ENSG00000163938.17,GNL3
P30039-2,280,87.7159642857143,ENST00000495025.2,ENSG00000108187.16,PBLD
Q2VIR3-2,466,78.92959227467807,ENST00000322446.3,ENSG00000180574.4,EIF2S3B
P43250-2,589,90.306740237691,ENST00000528793.5,ENSG00000198055.11,GRK6
Q7Z4G4-3,257,91.05073929961084,ENST00000479748.5,ENSG00000066651.20,TRMT11
Q9UHY7-2,115,95.94165217391306,ENST00000505846.5,ENSG00000145293.17,ENOPH1
Q3KNT7-2,117,87.27487179487181,na,na,na
P67812-3,185,78.81016216216217,ENST00000558134.5,ENSG00000140612.14,SEC11A
P23280-2,313,86.16351437699676,ENST00000377436.6,ENSG00000131686.15,CA6
P09466-2,158,73.44873417721517,na,na,na
Q9NZH6-2,192,84.8325520833333,ENST00000311328.2,ENSG00000125571.10,IL37
Q93086-2,397,72.40793450881617,ENST00000551178.5,ENSG00000083454.22,P2RX5
P63165-2,76,83.24052631578945,ENST00000392244.7,ENSG00000116030.17,SUMO1
P42575-3,91,87.81439560439566,na,na,na
P07602-2,526,73.50631178707222,na,na,na
Q8WYN0-2,336,82.30190476190478,ENST00000345734.7,ENSG00000101844.18,ATG4A
Q99755-2,500,73.52685999999999,ENST00000368890.8,ENSG00000143398.20,PIP5K1A
P41586-5,411,76.00433090024325,na,na,na
A4GXA9-2,245,74.55106122448979,na,na,na
Q96N38-2,523,70.87250478011468,na,na,na
Q9BZ67-3,430,76.95562790697679,ENST00000416776.6,ENSG00000126391.14,FRMD8
P06753-7,158,96.40841772151896,ENST00000302206.9,ENSG00000143549.21,TPM3
P53779-3,426,82.29819248826284,ENST00000638225.1,ENSG00000109339.24,MAPK10
Q9H6Q3-4,183,79.13475409836057,na,na,na
Q86UD5-2,454,75.9294933920705,na,na,na
O43759-3,192,82.65713541666663,ENST00000381535.4,ENSG00000100321.15,SYNGR1
Q96CQ1-3,310,85.13406451612899,ENST00000446041.6,ENSG00000114120.14,SLC25A36
Q5EBM0-2,303,77.42379537953792,na,na,na
P13928-2,141,90.82567375886522,ENST00000577813.1,ENSG00000265190.7,ANXA8
P84101-4,45,77.56311111111113,ENST00000403425.5,ENSG00000140264.21,SERF2
Q68CL5-3,227,78.40550660792948,ENST00000589049.5,ENSG00000134779.15,TPGS2
P62820-3,129,70.40782945736431,ENST00000398529.7,ENSG00000138069.18,RAB1A
P30411-2,364,83.07456043956043,ENST00000542454.2,ENSG00000168398.7,BDKRB2
Q96P11-4,470,86.49182978723415,ENST00000310326.8,ENSG00000130305.17,NSUN5
Q96MF2-2,325,72.24864615384615,ENST00000554578.5,ENSG00000185482.8,STAC3
Q96SA4-2,459,78.27198257080614,ENST00000536384.2,ENSG00000168528.12,SERINC2
Q9BWF3-4,173,77.60572254335261,ENST00000396053.9,ENSG00000173933.21,RBM4
P12955-2,452,94.73825221238933,ENST00000397032.8,ENSG00000124299.15,PEPD
Q14318-2,413,80.21934624697336,ENST00000608443.6,ENSG00000105701.16,FKBP8
Q7L2K0-3,195,71.320717948718,na,na,na
Q9HAE3-2,159,83.46924528301885,ENST00000433756.1,ENSG00000034239.11,EFCAB1
P50440-2,391,92.65452685421994,na,na,na
Q9GZN2-2,155,74.84722580645169,na,na,na
Q9BS86-2,350,82.31228571428571,ENST00000419417.5,ENSG00000042813.8,ZPBP
Q68DY1-3,92,76.4592391304348,ENST00000291750.6,ENSG00000188171.17,ZNF626
Q8NES3-3,361,79.96742382271465,ENST00000359574.7,ENSG00000106003.14,LFNG
Q9NP81-2,520,87.38930769230775,ENST00000600042.5,ENSG00000104835.15,SARS2
Q86UA6-6,106,78.3497169811321,ENST00000536255.6,ENSG00000129197.15,RPAIN
Q9Y680-3,221,86.50520361990952,ENST00000434643.6,ENSG00000079150.19,FKBP7
Q9BY64-2,335,91.3161194029851,ENST00000511240.1,ENSG00000135226.18,UGT2B28
P57771-2,198,78.19838383838385,ENST00000258302.8,ENSG00000135824.12,RGS8
Q96PU9-2,138,71.81927536231883,na,na,na
Q9Y4Y9-2,62,92.07322580645162,ENST00000409909.7,ENSG00000106355.10,LSM5
Q9H867-2,123,81.76837398373983,na,na,na
Q9Y282-2,230,80.6353043478261,na,na,na
Q9Y587-4,149,73.76463087248322,ENST00000334725.8,ENSG00000100478.16,AP4S1
Q14141-4,429,80.13741258741254,ENST00000354228.8,ENSG00000125354.24,SEPTIN6
P78310-3,89,72.03707865168533,ENST00000356275.10,ENSG00000154639.19,CXADR
Q9BZY9-2,267,88.34273408239697,na,na,na
P49768-6,409,76.54190709046453,ENST00000557511.5,ENSG00000080815.19,PSEN1
Q96CW1-2,433,91.11103926097005,ENST00000382456.7,ENSG00000161203.14,AP2M1
Q15109-7,390,82.69956410256408,na,na,na
P63000-2,211,87.7763507109005,ENST00000356142.4,ENSG00000136238.18,RAC1
Q9NRC1-7,399,80.66165413533834,na,na,na
Q5JS13-2,529,74.38848771266535,ENST00000373434.5,ENSG00000136828.19,RALGPS1
Q9UKR8-3,219,81.73237442922378,ENST00000592955.5,ENSG00000130167.14,TSPAN16
Q86X76-3,367,82.80313351498627,na,na,na
Q16653-12,108,74.86055555555556,ENST00000490427.5,ENSG00000204655.12,MOG
Q15109-2,342,73.69546783625731,ENST00000375067.7,ENSG00000204305.16,AGER
O00154-3,283,82.6167491166078,ENST00000377860.8,ENSG00000097021.20,ACOT7
Q9UIB8-2,339,75.62147492625371,ENST00000368048.7,ENSG00000066294.15,CD84
Q14790-5,235,81.30710638297882,na,na,na
Q8IXQ4-2,191,77.74308900523563,na,na,na
Q9H2L5-3,251,75.83362549800803,na,na,na
Q99593-2,349,73.71951289398285,ENST00000526441.1,ENSG00000089225.20,TBX5
Q13183-3,641,78.3753510140406,ENST00000444914.7,ENSG00000007216.16,SLC13A2
O43324-2,139,90.88043165467629,ENST00000429723.6,ENSG00000124802.12,EEF1E1
Q6WN34-4,142,74.99246478873235,ENST00000534276.5,ENSG00000054938.17,CHRDL2
Q5SQH8-2,172,77.66261627906971,na,na,na
Q9Y2T3-2,380,97.53665789473676,ENST00000545168.5,ENSG00000119125.17,GDA
Q96JA3-2,455,71.10397802197798,ENST00000396257.6,ENSG00000106086.20,PLEKHA8
A5X5Y0-6,482,73.6777178423236,ENST00000440596.2,ENSG00000186038.9,HTR3E
O15162-2,237,79.33755274261605,ENST00000448787.6,ENSG00000188313.13,PLSCR1
Q9UKR8-2,244,87.06553278688524,ENST00000590327.6,ENSG00000130167.14,TSPAN16
Q9NZC4-2,277,71.35036101083035,ENST00000450654.6,ENSG00000135373.13,EHF
P15735-2,374,86.48387700534761,ENST00000424889.7,ENSG00000156873.16,PHKG2
Q8N755-2,188,88.23680851063828,ENST00000441908.6,ENSG00000162976.13,SLC66A3
Q16851-2,497,89.965935613682,ENST00000394417.7,ENSG00000169764.16,UGP2
P25705-3,531,86.38325800376653,ENST00000590665.5,ENSG00000152234.16,ATP5F1A
Q02083-2,323,92.0330959752322,ENST00000507956.5,ENSG00000138744.16,NAAA
Q9NVV4-2,712,73.97167134831464,na,na,na
P22570-6,451,88.40696230598668,ENST00000420580.6,ENSG00000161513.12,FDXR
Q9BY44-3,560,84.02512499999999,ENST00000487799.5,ENSG00000144895.12,EIF2A
Q13296-2,90,88.39444444444442,na,na,na
Q9H0A8-3,113,83.49893805309732,ENST00000567195.5,ENSG00000140365.16,COMMD4
Q9NY99-2,412,81.18614077669896,ENST00000407292.1,ENSG00000172554.12,SNTG2
O95433-2,288,81.81687499999995,ENST00000535854.6,ENSG00000100591.8,AHSA1
Q9NXJ5-2,132,93.6554545454546,ENST00000252813.5,ENSG00000130517.14,PGPEP1
Q9BRT8-3,376,72.47837765957449,na,na,na
Q2VPK5-5,485,78.17037113402061,ENST00000312060.9,ENSG00000174177.13,CTU2
Q14183-2,163,77.3623926380368,ENST00000566310.5,ENSG00000149927.18,DOC2A
P55058-2,441,86.50297052154197,ENST00000354050.8,ENSG00000100979.15,PLTP
P34810-2,297,77.72760942760944,na,na,na
Q96DT0-2,275,91.54440000000004,ENST00000415491.6,ENSG00000133317.16,LGALS12
P23560-3,262,72.7135496183206,ENST00000395986.6,ENSG00000176697.20,BDNF
P09493-9,284,91.59341549295767,ENST00000559556.5,ENSG00000140416.23,TPM1
Q9UKB1-3,529,87.58769376181473,ENST00000296933.10,ENSG00000072803.18,FBXW11
P48729-3,325,93.08680000000004,ENST00000657001.1,ENSG00000113712.19,CSNK1A1
Q9BZZ5-6,513,84.10376218323589,ENST00000455725.6,ENSG00000166181.13,API5
Q8WYA6-3,311,93.4808681672026,ENST00000373469.1,ENSG00000132792.19,CTNNBL1
Q15406-2,476,77.92472689075636,ENST00000373584.7,ENSG00000148200.17,NR6A1
P07510-2,465,74.4984946236559,ENST00000389492.3,ENSG00000196811.13,CHRNG
Q9HD64-4,69,72.26028985507247,ENST00000375600.5,ENSG00000204379.11,XAGE1A
Q6ZTI6-2,135,74.14459259259259,ENST00000389727.8,ENSG00000178882.15,RFLNA
Q8N490-4,325,92.0208307692308,na,na,na
Q9BWV3-4,134,76.9546268656716,na,na,na
P60842-2,347,85.03342939481264,ENST00000577269.5,ENSG00000161960.16,EIF4A1
P30740-2,228,86.10767543859653,na,na,na
Q8TCT9-5,335,74.17146268656725,na,na,na
P35372-14,314,78.05531847133759,na,na,na
Q11206-5,329,90.56592705167178,ENST00000227495.10,ENSG00000110080.20,ST3GAL4
P19235-3,328,82.03786585365856,ENST00000592375.6,ENSG00000187266.14,EPOR
P04637-5,302,80.27046357615896,ENST00000622645.4,ENSG00000141510.18,TP53
Q9NZQ0-2,90,85.8561111111111,ENST00000380809.7,ENSG00000115137.12,DNAJC27
P39656-2,419,86.21460620525063,na,na,na
Q9HCN6-2,321,78.82495327102804,ENST00000333884.2,ENSG00000088053.11,GP6
Q7Z692-3,299,71.66809364548494,ENST00000358777.10,ENSG00000186567.14,CEACAM19
Q9Y600-3,520,94.25196153846144,ENST00000267085.8,ENSG00000139631.20,CSAD
Q14451-2,447,72.32503355704695,ENST00000394204.1,ENSG00000141738.14,GRB7
Q00005-7,549,79.06513661202187,na,na,na
P23141-3,566,94.01653710247348,ENST00000422046.6,ENSG00000198848.13,CES1
P17706-4,410,83.79395121951215,ENST00000591115.5,ENSG00000175354.20,PTPN2
Q8IV63-2,412,77.9757766990291,ENST00000594092.5,ENSG00000105053.11,VRK3
Q15008-3,350,85.91917142857143,ENST00000482510.5,ENSG00000163636.11,PSMD6
Q12805-5,355,77.14371830985908,na,na,na
Q6UX41-5,347,79.53319884726226,ENST00000231229.8,ENSG00000113303.12,BTNL8
O75478-2,305,81.49796721311476,na,na,na
Q8N6F1-2,211,84.11966824644551,ENST00000372539.3,ENSG00000164007.11,CLDN19
Q5VT66-2,354,86.67895480225994,na,na,na
Q15646-2,255,83.37219607843132,ENST00000339275.10,ENSG00000135114.13,OASL
P48454-3,521,84.6560460652591,ENST00000397775.7,ENSG00000120910.15,PPP3CC
O60711-2,391,75.33015345268545,ENST00000528954.5,ENSG00000110031.13,LPXN
Q96BR6-2,378,74.38595238095238,ENST00000448299.7,ENSG00000188295.15,ZNF669
Q9UM21-2,423,88.50955082742318,ENST00000414521.6,ENSG00000071073.13,MGAT4A
Q15109-9,355,77.16253521126762,na,na,na
Q8WW43-2,216,80.579537037037,ENST00000380343.8,ENSG00000138613.14,APH1B
Q92985-2,474,70.27573839662448,ENST00000348655.11,ENSG00000185507.21,IRF7
Q9NPJ8-3,197,78.17319796954315,ENST00000218004.5,ENSG00000101888.12,NXT2
P35557-2,466,93.86051502145914,ENST00000345378.7,ENSG00000106633.18,GCK
Q3KNS6-2,248,92.73407258064512,na,na,na
P36542-2,297,87.69457912457914,ENST00000335698.4,ENSG00000165629.20,ATP5F1C
Q96GE6-2,120,79.7311666666667,ENST00000395463.3,ENSG00000129007.16,CALML4
Q9Y5S9-2,173,78.71924855491326,ENST00000369307.4,ENSG00000265241.8,RBM8A
Q8N8Q9-2,341,80.36736070381234,ENST00000398014.7,ENSG00000140157.16,NIPA2
Q9BZV1-2,388,80.36801546391754,ENST00000394765.7,ENSG00000167671.12,UBXN6
Q9Y3A0-2,241,93.0409958506224,na,na,na
P15812-9,187,80.75358288770056,ENST00000368166.7,ENSG00000158488.16,CD1E
P54252-3,306,71.09366013071896,ENST00000340660.10,ENSG00000066427.25,ATXN3
O75838-3,144,83.92361111111109,ENST00000539011.5,ENSG00000136425.14,CIB2
Q15973-5,73,79.05999999999999,ENST00000472531.5,ENSG00000196418.13,ZNF124
O60637-3,189,87.21306878306882,ENST00000424443.7,ENSG00000140391.15,TSPAN3
Q04206-4,548,72.26843065693438,ENST00000308639.13,ENSG00000173039.20,RELA
P11117-2,160,88.98468749999998,na,na,na
Q9H974-3,309,88.35676375404529,ENST00000493014.1,ENSG00000151576.10,QTRT2
Q9BTE6-2,525,88.35017142857144,na,na,na
Q5T5M9-2,371,72.95212938005386,ENST00000403870.7,ENSG00000107443.16,CCNJ
Q6X784-2,316,88.60294303797468,ENST00000377940.3,ENSG00000186075.13,ZPBP2
Q86SQ3-2,232,75.57948275862066,na,na,na
Q8NDH3-3,393,85.81302798982186,na,na,na
O94810-3,446,88.04067264573989,ENST00000316163.9,ENSG00000076344.16,RGS11
Q13115-2,303,71.58765676567654,ENST00000240101.2,ENSG00000120875.9,DUSP4
Q9Y603-7,264,71.81825757575761,ENST00000373737.8,ENSG00000010030.14,ETV7
Q2MV58-4,531,81.4174011299435,na,na,na
P35240-8,561,85.92634581105165,ENST00000403435.5,ENSG00000186575.19,NF2
Q8TC71-2,506,75.76956521739129,ENST00000419395.6,ENSG00000163071.11,SPATA18
Q9NZL4-3,402,78.10024875621887,na,na,na
O76083-10,376,91.56276595744684,na,na,na
Q7Z6G3-2,303,72.14580858085807,ENST00000565691.5,ENSG00000103154.10,NECAB2
Q86V88-2,127,91.9768503937008,na,na,na
O15498-2,164,83.03499999999998,ENST00000496112.5,ENSG00000106636.9,YKT6
O75914-4,565,72.24667256637173,ENST00000519681.5,ENSG00000077264.16,PAK3
Q86SX3-4,248,76.1274596774194,ENST00000450383.1,ENSG00000185347.18,TEDC1
Q96PQ1-2,477,75.07511530398313,ENST00000598614.1,ENSG00000254521.7,SIGLEC12
Q8NG50-12,236,85.18521186440677,ENST00000613308.4,ENSG00000278023.7,RDM1
P52744-2,293,70.35573378839587,ENST00000440155.6,ENSG00000197008.10,ZNF138
A6NFN9-1,424,80.10974056603773,na,na,na
P07108-3,88,90.30102272727274,ENST00000393103.2,ENSG00000155368.18,DBI
P22749-2,130,79.10961538461538,ENST00000409696.7,ENSG00000115523.17,GNLY
Q5JVF3-3,376,89.74936170212769,na,na,na
Q6NUN0-2,208,87.8085096153846,ENST00000575584.5,ENSG00000183549.10,ACSM5
O14737-2,129,75.45341085271319,ENST00000419343.7,ENSG00000105185.12,PDCD5
Q8N9S9-2,341,81.64953079178883,ENST00000428383.6,ENSG00000174226.9,SNX31
Q9NXR1-1,346,76.45289017341041,na,na,na
Q9Y5N1-4,431,70.09916473317865,na,na,na
O15304-2,110,78.16754545454545,ENST00000347067.9,ENSG00000184990.13,SIVA1
Q96FV3-3,263,87.40463878326997,ENST00000515708.5,ENSG00000048140.18,TSPAN17
Q6KB66-3,487,72.05907597535929,na,na,na
Q5BJH7-3,311,74.72016077170414,na,na,na
Q9NR28-2,186,91.9510752688172,na,na,na
P40259-3,230,75.56395652173913,ENST00000392795.7,ENSG00000007312.13,CD79B
Q7RTY3-2,228,79.79890350877196,na,na,na
O95630-2,348,82.84465517241377,ENST00000432295.7,ENSG00000124356.17,STAMBP
Q01081-2,240,80.80958333333339,ENST00000380276.6,ENSG00000160201.12,U2AF1
Q96DT0-3,327,85.23311926605504,na,na,na
O75888-3,247,80.22441295546558,ENST00000396545.4,ENSG00000161955.17,TNFSF13
P06133-2,392,91.2455357142858,na,na,na
Q9NVQ4-2,213,83.96530516431925,ENST00000338446.8,ENSG00000158234.13,FAIM
P43351-3,139,78.67906474820144,ENST00000468231.5,ENSG00000002016.18,RAD52
O14519-2,87,80.25206896551727,ENST00000542174.5,ENSG00000111328.7,CDK2AP1
O14788-3,270,83.4055555555556,na,na,na
Q96AP4-2,59,86.27118644067797,na,na,na
Q8TD07-6,280,79.4978214285714,na,na,na
Q8NB15-1,262,71.57118320610692,ENST00000359035.4,ENSG00000198546.15,ZNF511
O60664-2,251,76.13776892430276,na,na,na
Q3KNT9-2,184,77.07896739130432,ENST00000330767.4,ENSG00000182896.13,TMEM95
P45379-10,295,79.40057627118642,ENST00000422165.6,ENSG00000118194.21,TNNT2
Q96EW2-2,225,77.73355555555553,na,na,na
Q8NFR7-4,299,81.83100334448162,na,na,na
Q96H22-5,305,79.70003278688525,ENST00000428963.6,ENSG00000166451.14,CENPN
Q9Y279-3,305,70.77642622950823,ENST00000412866.2,ENSG00000155659.15,VSIG4
P01009-3,306,83.69803921568634,ENST00000489769.1,ENSG00000197249.14,SERPINA1
Q7Z3B4-3,459,82.22607843137253,ENST00000514987.5,ENSG00000138750.15,NUP54
Q5BJH2-2,141,73.66170212765952,ENST00000254742.6,ENSG00000132406.12,TMEM128
Q12794-4,209,89.75650717703344,na,na,na
Q9NS18-2,165,82.20763636363638,ENST00000367440.3,ENSG00000023572.10,GLRX2
Q9Y573-2,582,84.59010309278347,ENST00000359942.8,ENSG00000197429.11,IPP
P57727-6,538,76.7598884758364,na,na,na
Q13557-9,489,85.65368098159507,ENST00000508738.5,ENSG00000145349.18,CAMK2D
Q9UQ07-4,95,73.51505263157893,na,na,na
Q5T9G4-2,367,79.78771117166205,ENST00000288065.6,ENSG00000157343.9,ARMC12
Q03013-3,157,90.13624203821652,na,na,na
Q96CG8-3,229,79.2178602620087,ENST00000520337.1,ENSG00000164932.13,CTHRC1
Q86VW1-2,543,84.76040515653773,ENST00000330550.8,ENSG00000004809.14,SLC22A16
O00478-2,535,83.30121495327094,ENST00000361232.7,ENSG00000111801.16,BTN3A3
P12931-2,542,83.23712177121767,ENST00000373558.2,ENSG00000197122.13,SRC
Q5HYI7-5,251,83.80159362549799,ENST00000512560.5,ENSG00000177034.17,MTX3
Q9NNX6-3,312,75.4849679487179,ENST00000602261.5,ENSG00000090659.18,CD209
Q14186-2,311,79.30630225080395,na,na,na
Q96DZ9-4,74,77.68135135135135,ENST00000342473.8,ENSG00000166091.21,CMTM5
P52209-2,470,96.59280851063828,na,na,na
Q9BQQ3-2,215,78.28297674418609,ENST00000452389.6,ENSG00000114745.14,GORASP1
Q8NA58-2,531,91.0719585687382,ENST00000392167.4,ENSG00000146453.13,PNLDC1
Q9HAC7-3,471,87.94087048832269,na,na,na
Q9UNZ2-6,259,73.93548262548262,na,na,na
K7EJ46-2,88,72.90454545454548,ENST00000586005.6,ENSG00000267795.6,SMIM22
Q9UBL9-2,404,86.52584158415831,ENST00000348800.9,ENSG00000187848.15,P2RX2
O76083-11,459,88.5384313725491,ENST00000398229.7,ENSG00000160191.18,PDE9A
Q9H6X2-3,297,80.3309090909091,ENST00000463335.2,ENSG00000169604.21,ANTXR1
Q9Y5Y5-2,346,74.95265895953754,ENST00000241041.7,ENSG00000121680.16,PEX16
P32119-2,142,72.71732394366197,na,na,na
P35348-7,324,75.71663580246914,ENST00000519096.5,ENSG00000120907.18,ADRA1A
Q09028-2,424,91.67750000000002,ENST00000414241.7,ENSG00000162521.19,RBBP4
Q9UQB9-2,275,90.38865454545449,ENST00000598785.5,ENSG00000105146.14,AURKC
Q6W5P4-2,305,74.19996721311473,ENST00000381542.5,ENSG00000187258.14,NPSR1
Q93038-4,253,74.75106719367587,na,na,na
Q08209-5,454,83.48517621145382,na,na,na
P14868-2,401,95.07628428927688,na,na,na
P29692-3,257,70.5926459143969,ENST00000524624.5,ENSG00000104529.19,EEF1D
Q9H7C9-3,88,93.61090909090912,ENST00000532481.5,ENSG00000087884.15,AAMDC
P0CAP1-11,550,75.78454545454547,na,na,na
O60888-3,156,82.94102564102567,ENST00000374500.10,ENSG00000112514.18,CUTA
Q6UX41-3,340,80.86397058823525,ENST00000508408.5,ENSG00000113303.12,BTNL8
Q13277-2,252,82.5791666666667,na,na,na
Q8IZK6-2,538,84.43373605947946,ENST00000284027.5,ENSG00000153898.13,MCOLN2
Q5VT79-2,276,79.13536231884062,ENST00000622769.4,ENSG00000264230.9,ANXA8L1
O75888-4,222,84.0328378378378,ENST00000625791.2,ENSG00000161955.17,TNFSF13
P54819-3,202,82.69826732673263,na,na,na
P46736-5,247,82.18396761133603,ENST00000369459.6,ENSG00000185515.16,BRCC3
P41223-2,145,82.79062068965519,na,na,na
Q8WV37-3,366,87.00751366120214,na,na,na
P63151-2,457,90.79824945295408,ENST00000315985.7,ENSG00000221914.11,PPP2R2A
O95273-4,204,78.34382352941176,na,na,na
Q05932-3,537,86.09888268156438,ENST00000373225.7,ENSG00000136877.15,FPGS
Q8N6C8-3,456,84.59243421052628,na,na,na
P0DTE5-2,492,92.10579268292692,ENST00000604021.1,ENSG00000271271.6,UGT2A2
P16871-3,261,85.22927203065136,ENST00000506850.5,ENSG00000168685.15,IL7R
Q6P1K2-4,165,92.93684848484848,na,na,na
Q96MH6-2,257,85.02307392996107,ENST00000334667.6,ENSG00000167904.16,TMEM68
O60260-3,218,78.80174311926605,ENST00000479615.5,ENSG00000185345.24,PRKN
Q9NVC3-2,344,83.92177325581396,na,na,na
Q9NWS1-4,133,83.38774436090227,ENST00000537257.5,ENSG00000185480.12,PARPBP
Q14558-2,385,85.21750649350643,ENST00000446526.8,ENSG00000161542.17,PRPSAP1
O15539-2,73,95.63027397260274,ENST00000618415.4,ENSG00000143248.13,RGS5
Q5JTJ3-2,155,71.99458064516128,ENST00000366615.10,ENSG00000168275.16,COA6
P08559-2,397,91.00188916876571,ENST00000355808.9,ENSG00000131828.14,PDHA1
P01011-2,216,83.90476851851854,ENST00000556968.2,ENSG00000196136.18,SERPINA3
O95758-1,521,70.87990403071024,na,na,na
Q86VX2-2,199,85.728391959799,ENST00000446419.6,ENSG00000149600.12,COMMD7
Q15257-2,323,93.6795356037152,ENST00000393370.7,ENSG00000119383.21,PTPA
O43581-2,478,73.4283682008368,ENST00000540677.5,ENSG00000011347.10,SYT7
Q8TF66-2,587,84.13761499148215,ENST00000428839.1,ENSG00000172061.9,LRRC15
Q30201-9,161,83.11664596273296,na,na,na
Q8WYN0-3,321,86.76105919003112,na,na,na
Q00005-5,509,82.5367779960708,ENST00000394414.5,ENSG00000156475.19,PPP2R2B
Q9UHI5-3,311,74.38315112540184,ENST00000422941.6,ENSG00000092068.21,SLC7A8
P08697-2,427,74.19648711943792,ENST00000450523.6,ENSG00000167711.14,SERPINF2
O60499-2,200,71.62819999999999,ENST00000343587.9,ENSG00000104915.15,STX10
Q6ZWL3-2,503,88.60335984095421,na,na,na
P49662-2,321,79.6531775700935,ENST00000393150.7,ENSG00000196954.14,CASP4
A0AVF1-3,523,90.13244741873804,ENST00000343187.8,ENSG00000105948.13,TTC26
O00506-2,349,78.32742120343833,ENST00000405883.7,ENSG00000115694.15,STK25
Q1MX18-6,520,86.73188461538457,ENST00000528567.5,ENSG00000188487.12,INSC
Q9UHC3-3,549,80.82007285974503,ENST00000297512.12,ENSG00000213199.8,ASIC3
Q13190-3,267,74.77719101123594,na,na,na
P07098-3,408,89.37438725490196,ENST00000394375.7,ENSG00000182333.15,LIPF
P49763-3,170,79.49294117647057,ENST00000555567.6,ENSG00000119630.14,PGF
Q86X45-2,414,78.48190821256036,na,na,na
Q16773-3,250,92.59511999999997,na,na,na
Q5TCH4-2,355,87.97247887323944,na,na,na
O00746-2,117,93.43786324786323,ENST00000397722.5,ENSG00000103202.13,NME4
O75323-2,247,72.9522267206478,ENST00000446778.5,ENSG00000146729.10,NIPSNAP2
Q9HBU9-2,360,74.75666666666665,ENST00000468801.1,ENSG00000121577.14,POPDC2
Q9H0W9-3,265,92.75569811320754,ENST00000528288.5,ENSG00000182919.15,C11orf54
Q8TE02-2,279,76.13860215053764,na,na,na
P59780-2,124,72.42717741935482,ENST00000423566.6,ENSG00000157823.17,AP3S2
Q8TB61-2,392,75.2926275510204,na,na,na
P35372-15,292,81.855993150685,na,na,na
Q7Z3S9-2,230,89.09460869565216,ENST00000579793.6,ENSG00000264343.7,NOTCH2NLA
P46734-2,318,84.55100628930826,ENST00000361818.9,ENSG00000034152.19,MAP2K3
Q8NEJ9-2,311,76.66337620578773,ENST00000397154.7,ENSG00000129460.16,NGDN
Q8NFW8-2,263,87.11889733840299,ENST00000534981.5,ENSG00000111726.13,CMAS
Q30201-8,276,88.60416666666666,na,na,na
Q96SW2-2,441,87.32700680272102,ENST00000432408.6,ENSG00000113851.16,CRBN
Q13309-2,410,73.52173170731702,ENST00000274254.9,ENSG00000145604.17,SKP2
Q70YC5-2,333,70.11606606606604,ENST00000395255.7,ENSG00000138311.18,ZNF365
P22003-2,417,70.26745803357318,na,na,na
Q8TE69-2,146,96.62657534246576,ENST00000514208.5,ENSG00000197620.11,EOLA1
Q99873-3,353,91.67869688385272,ENST00000391851.8,ENSG00000126457.22,PRMT1
Q9H1B4-2,368,82.44625,na,na,na
Q15118-2,456,83.00133771929816,ENST00000392571.6,ENSG00000152256.14,PDK1
O15519-8,445,81.97649438202251,ENST00000341582.10,ENSG00000003402.21,CFLAR
Q9BWF3-3,143,82.91657342657341,ENST00000530235.1,ENSG00000173933.21,RBM4
Q96MS3-2,266,93.08342105263162,ENST00000281703.11,ENSG00000151948.12,GLT1D1
P56817-6,376,86.01704787234047,ENST00000510630.5,ENSG00000186318.18,BACE1
Q95460-5,214,89.8936915887851,ENST00000434571.7,ENSG00000153029.16,MR1
Q96N38-3,400,82.15675000000002,na,na,na
P23416-2,452,82.61500000000002,ENST00000355020.8,ENSG00000101958.14,GLRA2
P01009-2,359,84.35551532033429,ENST00000402629.1,ENSG00000197249.14,SERPINA1
Q8TCE9-2,168,86.84434523809526,ENST00000360675.7,ENSG00000006659.13,LGALS14
Q5T2T1-2,374,77.35788770053479,na,na,na
Q6EIG7-2,179,88.5777653631285,na,na,na
Q9Y230-2,418,87.35301435406699,na,na,na
P02741-2,91,78.16626373626373,ENST00000368112.5,ENSG00000132693.12,CRP
P49643-2,158,85.85050632911393,ENST00000370687.6,ENSG00000146143.19,PRIM2
