isoform,length,plddt,transcript_ID,gene_ID,gene_name
Q86SG2-2,263,80.24095057,ENST00000331001.2,ENSG00000163126.15,ANKRD23
Q00888-3,326,86.76616564,ENST00000433626.6,ENSG00000243137.8,PSG4
Q8N4T0-3,92,69.86076087,ENST00000638254.1,ENSG00000165078.13,CPA6
Q13510-2,411,88.71586375,ENST00000381733.9,ENSG00000104763.20,ASAH1
A6NKQ9-2,155,80.0636129,ENST00000301407.8,ENSG00000267631.5,CGB1
Q96IT1-2,623,54.17223114,na,na,na
P07101-2,524,81.82087786,ENST00000381175.5,ENSG00000180176.15,TH
Q9Y285-2,477,89.37012579,ENST00000423140.6,ENSG00000179115.11,FARSA
P42081-4,275,83.49807273,ENST00000264468.9,ENSG00000114013.16,CD86
Q96MX0-2,59,63.0179661,ENST00000565922.1,ENSG00000140931.20,CMTM3
Q8NFV4-4,308,86.09016234,na,na,na
Q9H321-2,216,51.48157407,na,na,na
Q9UHH9-4,185,61.33497297,ENST00000431721.6,ENSG00000068745.15,IP6K2
P52798-2,193,80.05466321,ENST00000359751.8,ENSG00000243364.8,EFNA4
Q8IYS5-7,286,80.22622378,na,na,na
Q9NVS2-2,270,70.30585185,na,na,na
Q96NM4-3,464,54.96426724,ENST00000372999.5,ENSG00000124191.18,TOX2
Q5VYS4-2,150,54.33266667,na,na,na
Q96GJ1-2,494,75.69392713,na,na,na
Q9HBE4-2,153,83.63712418,ENST00000611104.2,ENSG00000138684.9,IL21
Q99439-2,270,68.30540741,ENST00000348419.7,ENSG00000064666.15,CNN2
O43414-2,222,86.95842342,ENST00000372259.9,ENSG00000117419.16,ERI3
Q6ZMN8-2,385,69.33818182,ENST00000614847.1,ENSG00000205089.8,CCNI2
O75569-3,288,78.32013889,ENST00000487082.5,ENSG00000180228.14,PRKRA
Q9Y225-2,169,68.04739645,ENST00000432261.6,ENSG00000101236.17,RNF24
P20839-6,599,85.72684474,ENST00000338791.11,ENSG00000106348.18,IMPDH1
Q06330-2,425,86.95578824,na,na,na
Q92890-3,266,78.2262406,ENST00000399523.5,ENSG00000070010.19,UFD1
Q16635-7,248,92.76181452,ENST00000613002.4,ENSG00000102125.16,TAFAZZIN
Q86WB0-3,431,72.26645012,ENST00000360708.9,ENSG00000091732.17,ZC3HC1
P11473-2,477,77.95920335,ENST00000550325.5,ENSG00000111424.12,VDR
Q8WV16-2,433,75.18404157,na,na,na
Q8N816-2,189,42.33603175,na,na,na
Q5SGD2-2,181,92.85718232,ENST00000464260.5,ENSG00000163590.14,PPM1L
Q8N371-3,454,84.05403084,ENST00000441782.6,ENSG00000155666.12,KDM8
Q06265-3,355,74.67585915,na,na,na
Q9H1E3-2,203,60.87413793,na,na,na
Q13228-2,408,96.81306373,na,na,na
P06753-6,248,92.63366935,ENST00000328159.9,ENSG00000143549.21,TPM3
O75818-2,340,90.92055882,ENST00000319533.9,ENSG00000124787.14,RPP40
Q5J8X5-3,93,73.40408602,ENST00000437058.6,ENSG00000204979.8,MS4A13
Q29983-2,287,76.11606272,na,na,na
Q86Y07-4,390,74.7285641,ENST00000412104.6,ENSG00000028116.18,VRK2
Q96C11-4,439,96.59241458,na,na,na
P01241-4,171,85.85590643,na,na,na
Q16619-2,200,85.2537,ENST00000395019.3,ENSG00000150281.7,CTF1
Q9NR81-3,532,73.49159774,ENST00000413728.6,ENSG00000163947.12,ARHGEF3
Q9HAJ7-3,142,78.57992958,ENST00000440364.6,ENSG00000164576.12,SAP30L
Q6NXT6-2,562,70.42409253,na,na,na
Q32NC0-2,132,68.26537879,ENST00000610527.4,ENSG00000141428.17,C18orf21
Q96T55-4,322,69.40354037,ENST00000425054.6,ENSG00000095981.11,KCNK16
Q2VPJ9-2,152,50.95092105,na,na,na
Q8IZP0-3,452,68.61550885,ENST00000376138.7,ENSG00000136754.18,ABI1
Q86YL7-3,238,56.02214286,ENST00000294489.10,ENSG00000162493.17,PDPN
Q9HB21-2,334,77.46314371,ENST00000368988.5,ENSG00000107679.15,PLEKHA1
Q9Y6I7-4,219,82.59621005,na,na,na
Q9NRM6-2,288,81.81013889,na,na,na
Q14CB8-3,485,70.78290722,ENST00000371027.5,ENSG00000213390.11,ARHGAP19
O95150-2,192,85.86484375,na,na,na
P27216-2,357,87.90078431,ENST00000262219.10,ENSG00000104537.17,ANXA13
O60671-2,246,87.70914634,na,na,na
Q9UPM9-2,153,83.97196078,ENST00000268841.10,ENSG00000108641.20,B9D1
Q9H000-2,373,70.43871314,ENST00000411987.5,ENSG00000075975.17,MKRN2
Q969W1-3,338,79.62860947,ENST00000353979.7,ENSG00000171307.19,ZDHHC16
Q9H074-2,400,79.4814,ENST00000436644.6,ENSG00000172239.14,PAIP1
Q9Y3E7-4,182,73.39164835,ENST00000409727.5,ENSG00000115561.16,CHMP3
O76083-3,466,88.11002146,ENST00000398224.3,ENSG00000160191.18,PDE9A
Q96H22-4,319,82.15623824,ENST00000439957.7,ENSG00000166451.14,CENPN
Q6P4F1-5,419,87.48198091,na,na,na
O75398-3,551,60.49593466,na,na,na
P41440-3,489,78.48621677,ENST00000650808.1,ENSG00000173638.19,SLC19A1
O43566-6,347,69.93380403,na,na,na
A2A2Y4-2,556,74.95933453,ENST00000376438.5,ENSG00000172159.16,FRMD3
Q96PM9-3,305,61.77154098,ENST00000352268.10,ENSG00000161642.18,ZNF385A
Q13509-2,378,90.46060847,ENST00000554444.5,ENSG00000258947.8,TUBB3
P43897-2,346,82.96875723,ENST00000323833.12,ENSG00000123297.20,TSFM
O00273-2,268,67.7438806,ENST00000377036.2,ENSG00000160049.12,DFFA
O75521-2,359,91.48331476,na,na,na
P50539-4,182,73.99274725,ENST00000361248.8,ENSG00000119950.21,MXI1
P54868-3,453,91.13066225,na,na,na
Q96MV8-3,328,88.135,ENST00000541184.1,ENSG00000102383.14,ZDHHC15
Q92838-2,135,60.16688889,ENST00000525810.5,ENSG00000158813.18,EDA
Q8IZJ4-2,492,58.93150407,na,na,na
Q30201-3,334,84.82667665,ENST00000461397.5,ENSG00000010704.19,HFE
Q15628-2,252,82.84464286,ENST00000486556.1,ENSG00000102871.16,TRADD
Q6NZI2-2,300,66.628,na,na,na
P61201-2,450,82.61006667,ENST00000299259.10,ENSG00000166200.15,COPS2
P29972-2,186,71.04225806,na,na,na
O14931-5,165,76.61690909,ENST00000376071.4,ENSG00000204475.10,NCR3
P04090-2,117,52.23589744,na,na,na
P19484-2,391,66.07810742,ENST00000406563.7,ENSG00000112561.19,TFEB
O43768-3,137,64.72613139,ENST00000339643.9,ENSG00000143420.19,ENSA
Q9P0W2-3,293,76.51211604,na,na,na
Q9H8M2-4,233,71.93738197,na,na,na
Q96H12-2,159,75.53100629,ENST00000374885.5,ENSG00000066697.15,MSANTD3
P56937-2,333,90.35735736,na,na,na
Q8WUH1-2,140,74.92964286,ENST00000607599.6,ENSG00000258289.10,CHURC1
Q86YT5-3,551,80.17462795,ENST00000293800.10,ENSG00000141485.17,SLC13A5
P22307-6,140,79.21821429,ENST00000430330.6,ENSG00000116171.19,SCP2
Q9BXK5-4,323,56.62613003,ENST00000418951.6,ENSG00000099968.18,BCL2L13
Q92485-2,373,89.24868633,ENST00000373888.8,ENSG00000130768.15,SMPDL3B
O14775-2,353,96.65756374,ENST00000358784.11,ENSG00000069966.19,GNB5
P58499-3,187,95.2486631,ENST00000398647.7,ENSG00000183844.17,FAM3B
Q9UKA8-3,173,73.42641618,ENST00000412742.5,ENSG00000117602.13,RCAN3
Q8TBY0-2,470,79.19904255,ENST00000510397.5,ENSG00000151962.8,RBM46
Q9NNX6-7,360,71.11919444,ENST00000204801.12,ENSG00000090659.18,CD209
P63162-2,244,69.77004098,ENST00000554227.6,ENSG00000128739.23,SNRPN
Q8TD08-3,277,83.35722022,ENST00000395107.8,ENSG00000181085.15,MAPK15
Q9UL19-2,156,74.94237179,ENST00000439013.6,ENSG00000133321.11,PLAAT4
P25786-2,269,89.53133829,ENST00000418988.2,ENSG00000129084.18,PSMA1
Q9H6X4-2,180,55.37944444,ENST00000393877.3,ENSG00000172663.9,TMEM134
Q96M93-3,558,80.27252688,ENST00000388725.2,ENSG00000164113.11,ADAD1
Q8NG04-2,454,82.81709251,na,na,na
P24001-2,188,73.39207447,ENST00000525643.7,ENSG00000008517.19,IL32
P01222-2,93,69.74258065,na,na,na
Q6E0U4-7,369,47.49601626,ENST00000451297.6,ENSG00000161249.21,DMKN
Q8NCU1-2,127,87.19385827,na,na,na
Q8N456-2,255,85.38176471,na,na,na
Q9Y2D2-3,220,80.87795455,ENST00000638336.1,ENSG00000117620.15,SLC35A3
P49281-2,561,80.98053476,ENST00000262052.9,ENSG00000110911.17,SLC11A2
Q96AT9-3,178,91.14780899,ENST00000429921.5,ENSG00000197713.15,RPE
P49281-4,597,77.52676717,ENST00000547688.7,ENSG00000110911.17,SLC11A2
P35452-2,217,51.44976959,na,na,na
P00750-4,395,86.07567089,na,na,na
P61244-6,83,75.89108434,ENST00000341653.6,ENSG00000125952.20,MAX
Q9UPM6-6,176,65.02681818,ENST00000559895.5,ENSG00000106852.16,LHX6
O00154-4,338,91.95739645,ENST00000608083.5,ENSG00000097021.20,ACOT7
Q96S37-2,445,85.29051685,ENST00000377572.5,ENSG00000197891.12,SLC22A12
Q6QEF8-3,285,71.74287719,na,na,na
Q9BVP2-2,537,75.7756797,ENST00000394799.6,ENSG00000163938.17,GNL3
P30039-2,280,87.71596429,ENST00000495025.2,ENSG00000108187.16,PBLD
Q2VIR3-2,466,78.92959227,ENST00000322446.3,ENSG00000180574.4,EIF2S3B
Q9NYG5-2,196,49.25030612,ENST00000357385.7,ENSG00000141552.18,ANAPC11
P43250-2,589,90.30674024,ENST00000528793.5,ENSG00000198055.11,GRK6
Q7Z4G4-3,257,91.0507393,ENST00000479748.5,ENSG00000066651.20,TRMT11
O60759-2,253,65.07905138,na,na,na
Q9UHY7-2,115,95.94165217,ENST00000505846.5,ENSG00000145293.17,ENOPH1
Q3KNT7-2,117,87.27487179,na,na,na
P67812-3,185,78.81016216,ENST00000558134.5,ENSG00000140612.14,SEC11A
P15692-11,371,65.67528302,ENST00000372067.8,ENSG00000112715.26,VEGFA
Q9H400-2,200,57.3098,na,na,na
Q96DX4-2,117,66.11811966,na,na,na
P23280-2,313,86.16351438,ENST00000377436.6,ENSG00000131686.15,CA6
Q6P1K2-5,220,66.62068182,na,na,na
P09466-2,158,73.44873418,na,na,na
Q86U06-4,405,65.27479012,ENST00000346528.9,ENSG00000100461.18,RBM23
Q9NZH6-2,192,84.83255208,ENST00000311328.2,ENSG00000125571.10,IL37
Q93086-2,397,72.40793451,ENST00000551178.5,ENSG00000083454.22,P2RX5
P63165-2,76,83.24052632,ENST00000392244.7,ENSG00000116030.17,SUMO1
P42575-3,91,87.8143956,na,na,na
O95628-8,639,59.4799687,ENST00000361528.8,ENSG00000080802.20,CNOT4
P07602-2,526,73.50631179,na,na,na
Q7L513-3,270,69.24825926,ENST00000309691.10,ENSG00000132185.18,FCRLA
Q8WYN0-2,336,82.30190476,ENST00000345734.7,ENSG00000101844.18,ATG4A
Q99755-2,500,73.52686,ENST00000368890.8,ENSG00000143398.20,PIP5K1A
P41586-5,411,76.0043309,na,na,na
Q9NS73-3,282,67.20361702,ENST00000359527.11,ENSG00000151332.20,MBIP
A4GXA9-2,245,74.55106122,na,na,na
Q96N38-2,523,70.87250478,na,na,na
Q9BZ67-3,430,76.95562791,ENST00000416776.6,ENSG00000126391.14,FRMD8
P06753-7,158,96.40841772,ENST00000302206.9,ENSG00000143549.21,TPM3
P53779-3,426,82.29819249,ENST00000638225.1,ENSG00000109339.24,MAPK10
Q9H6Q3-4,183,79.1347541,na,na,na
Q86UD5-2,454,75.92949339,na,na,na
O95319-4,509,63.94092338,na,na,na
O43759-3,192,82.65713542,ENST00000381535.4,ENSG00000100321.15,SYNGR1
Q96CQ1-3,310,85.13406452,ENST00000446041.6,ENSG00000114120.14,SLC25A36
Q9HAT1-3,514,65.37614786,ENST00000379709.7,ENSG00000140506.17,LMAN1L
Q5EBM0-2,303,77.42379538,na,na,na
Q9H171-2,446,51.5882287,na,na,na
P13928-2,141,90.82567376,ENST00000577813.1,ENSG00000265190.7,ANXA8
P84101-4,45,77.56311111,ENST00000403425.5,ENSG00000140264.21,SERF2
Q68CL5-3,227,78.40550661,ENST00000589049.5,ENSG00000134779.15,TPGS2
P62820-3,129,70.40782946,ENST00000398529.7,ENSG00000138069.18,RAB1A
P30411-2,364,83.07456044,ENST00000542454.2,ENSG00000168398.7,BDKRB2
Q9NP74-2,471,61.96341826,na,na,na
Q96P11-4,470,86.49182979,ENST00000310326.8,ENSG00000130305.17,NSUN5
Q96MF2-2,325,72.24864615,ENST00000554578.5,ENSG00000185482.8,STAC3
Q96SA4-2,459,78.27198257,ENST00000536384.2,ENSG00000168528.12,SERINC2
Q8IYJ0-2,276,54.67706522,ENST00000534837.6,ENSG00000139200.14,PIANP
Q9BWF3-4,173,77.60572254,ENST00000396053.9,ENSG00000173933.21,RBM4
Q9H171-3,380,57.19484211,na,na,na
Q99966-2,219,55.77789954,ENST00000453707.6,ENSG00000125931.11,CITED1
P12955-2,452,94.73825221,ENST00000397032.8,ENSG00000124299.15,PEPD
P19544-8,505,50.83328713,ENST00000639563.3,ENSG00000184937.16,WT1
Q14318-2,413,80.21934625,ENST00000608443.6,ENSG00000105701.16,FKBP8
Q7L2K0-3,195,71.32071795,na,na,na
Q9HAE3-2,159,83.46924528,ENST00000433756.1,ENSG00000034239.11,EFCAB1
Q15049-2,347,61.82590778,na,na,na
P50440-2,391,92.65452685,na,na,na
Q9GZN2-2,155,74.84722581,na,na,na
Q9NS23-6,92,45.81706522,ENST00000395117.6,ENSG00000068028.18,RASSF1
Q9BS86-2,350,82.31228571,ENST00000419417.5,ENSG00000042813.8,ZPBP
Q68DY1-3,92,76.45923913,ENST00000291750.6,ENSG00000188171.17,ZNF626
Q8N3Z6-2,206,61.58145631,na,na,na
Q8NES3-3,361,79.96742382,ENST00000359574.7,ENSG00000106003.14,LFNG
Q9NP81-2,520,87.38930769,ENST00000600042.5,ENSG00000104835.15,SARS2
Q7Z422-3,134,68.46208955,na,na,na
Q86UA6-6,106,78.34971698,ENST00000536255.6,ENSG00000129197.15,RPAIN
Q9Y680-3,221,86.50520362,ENST00000434643.6,ENSG00000079150.19,FKBP7
Q9BY64-2,335,91.3161194,ENST00000511240.1,ENSG00000135226.18,UGT2B28
P13224-2,411,59.24352798,na,na,na
Q13118-2,469,55.74031983,ENST00000395884.3,ENSG00000155090.15,KLF10
Q96HL8-3,246,65.26890244,ENST00000626873.2,ENSG00000035115.22,SH3YL1
P57771-2,198,78.19838384,ENST00000258302.8,ENSG00000135824.12,RGS8
Q96PU9-2,138,71.81927536,na,na,na
Q9Y4Y9-2,62,92.07322581,ENST00000409909.7,ENSG00000106355.10,LSM5
Q9H867-2,123,81.76837398,na,na,na
Q9Y282-2,230,80.63530435,na,na,na
Q9Y587-4,149,73.76463087,ENST00000334725.8,ENSG00000100478.16,AP4S1
Q14141-4,429,80.13741259,ENST00000354228.8,ENSG00000125354.24,SEPTIN6
P78310-3,89,72.03707865,ENST00000356275.10,ENSG00000154639.19,CXADR
P0C1Z6-2,244,65.08418033,ENST00000391758.5,ENSG00000105619.14,TFPT
Q2KHT4-2,298,58.53620805,ENST00000537302.5,ENSG00000111305.19,GSG1
Q9BZY9-2,267,88.34273408,na,na,na
P49768-6,409,76.54190709,ENST00000557511.5,ENSG00000080815.19,PSEN1
Q96CW1-2,433,91.11103926,ENST00000382456.7,ENSG00000161203.14,AP2M1
Q15109-7,390,82.6995641,na,na,na
P63000-2,211,87.77635071,ENST00000356142.4,ENSG00000136238.18,RAC1
Q9NRC1-7,399,80.66165414,na,na,na
Q5JS13-2,529,74.38848771,ENST00000373434.5,ENSG00000136828.19,RALGPS1
Q8TCZ2-2,213,58.14732394,ENST00000466436.5,ENSG00000102181.21,CD99L2
Q92956-2,199,68.52537688,na,na,na
Q9UKR8-3,219,81.73237443,ENST00000592955.5,ENSG00000130167.14,TSPAN16
Q8N9Z9-3,325,62.80513846,ENST00000445693.5,ENSG00000152936.11,LMNTD1
Q86X76-3,367,82.80313351,na,na,na
Q16653-12,108,74.86055556,ENST00000490427.5,ENSG00000204655.12,MOG
P14653-2,232,47.77612069,ENST00000577092.1,ENSG00000120094.9,HOXB1
Q15109-2,342,73.69546784,ENST00000375067.7,ENSG00000204305.16,AGER
O00154-3,283,82.61674912,ENST00000377860.8,ENSG00000097021.20,ACOT7
Q9UIB8-2,339,75.62147493,ENST00000368048.7,ENSG00000066294.15,CD84
Q96A73-2,286,58.26454545,ENST00000393725.6,ENSG00000122203.15,KIAA1191
Q9BQE9-4,145,63.21455172,ENST00000411832.5,ENSG00000106635.8,BCL7B
Q14790-5,235,81.30710638,na,na,na
Q8IXQ4-2,191,77.74308901,na,na,na
Q9BSJ6-2,238,58.71747899,ENST00000572447.6,ENSG00000129195.16,PIMREG
Q9H2L5-3,251,75.8336255,na,na,na
Q99593-2,349,73.71951289,ENST00000526441.1,ENSG00000089225.20,TBX5
Q13183-3,641,78.37535101,ENST00000444914.7,ENSG00000007216.16,SLC13A2
O43324-2,139,90.88043165,ENST00000429723.6,ENSG00000124802.12,EEF1E1
Q6UXB0-2,281,58.37103203,ENST00000340957.9,ENSG00000175182.15,FAM131A
Q6WN34-4,142,74.99246479,ENST00000534276.5,ENSG00000054938.17,CHRDL2
Q5SQH8-2,172,77.66261628,na,na,na
Q9Y2T3-2,380,97.53665789,ENST00000545168.5,ENSG00000119125.17,GDA
Q96JA3-2,455,71.10397802,ENST00000396257.6,ENSG00000106086.20,PLEKHA8
Q01196-2,472,59.50461864,na,na,na
A5X5Y0-6,482,73.67771784,ENST00000440596.2,ENSG00000186038.9,HTR3E
O15162-2,237,79.33755274,ENST00000448787.6,ENSG00000188313.13,PLSCR1
Q9UKR8-2,244,87.06553279,ENST00000590327.6,ENSG00000130167.14,TSPAN16
Q9BVS4-2,474,68.85706751,ENST00000508447.1,ENSG00000058729.11,RIOK2
Q9NZC4-2,277,71.35036101,ENST00000450654.6,ENSG00000135373.13,EHF
Q6PK81-2,441,69.3947619,ENST00000598770.5,ENSG00000152439.13,ZNF773
P15735-2,374,86.48387701,ENST00000424889.7,ENSG00000156873.16,PHKG2
Q96FT9-4,113,64.20955752,ENST00000556742.1,ENSG00000119650.13,IFT43
P02686-3,197,56.72263959,ENST00000382582.7,ENSG00000197971.16,MBP
O95628-9,710,57.11890141,ENST00000451834.5,ENSG00000080802.20,CNOT4
Q8NDD1-6,292,68.29842466,ENST00000366651.7,ENSG00000143633.13,C1orf131
Q8N755-2,188,88.23680851,ENST00000441908.6,ENSG00000162976.13,SLC66A3
Q16851-2,497,89.96593561,ENST00000394417.7,ENSG00000169764.16,UGP2
P25705-3,531,86.383258,ENST00000590665.5,ENSG00000152234.16,ATP5F1A
Q02083-2,323,92.03309598,ENST00000507956.5,ENSG00000138744.16,NAAA
Q9NVV4-2,712,73.97167135,na,na,na
P56545-2,985,59.95791878,ENST00000309035.11,ENSG00000175029.17,CTBP2
Q96NA2-2,191,68.42151832,na,na,na
Q6MZQ0-2,139,63.28323741,na,na,na
P22570-6,451,88.40696231,ENST00000420580.6,ENSG00000161513.12,FDXR
Q9BY44-3,560,84.025125,ENST00000487799.5,ENSG00000144895.12,EIF2A
Q8N3J5-2,233,61.42038627,na,na,na
Q5JUW0-3,98,64.23336735,ENST00000487081.1,ENSG00000147121.16,KRBOX4
Q6E0U4-11,132,56.37886364,na,na,na
P35348-8,370,67.82102703,na,na,na
Q13296-2,90,88.39444444,na,na,na
Q9H8Y8-3,464,60.11521552,na,na,na
Q9H0A8-3,113,83.49893805,ENST00000567195.5,ENSG00000140365.16,COMMD4
Q9NY99-2,412,81.18614078,ENST00000407292.1,ENSG00000172554.12,SNTG2
O95433-2,288,81.816875,ENST00000535854.6,ENSG00000100591.8,AHSA1
P19532-2,109,49.98256881,ENST00000493583.5,ENSG00000068323.17,TFE3
Q9NXJ5-2,132,93.65545455,ENST00000252813.5,ENSG00000130517.14,PGPEP1
Q9BRT8-3,376,72.47837766,na,na,na
Q2VPK5-5,485,78.17037113,ENST00000312060.9,ENSG00000174177.13,CTU2
Q14183-2,163,77.36239264,ENST00000566310.5,ENSG00000149927.18,DOC2A
P56134-3,55,66.42236364,ENST00000359832.8,ENSG00000241468.8,ATP5MF
Q9BUF7-2,123,64.35268293,ENST00000356762.7,ENSG00000130545.16,CRB3
P13727-2,211,67.78303318,ENST00000533605.5,ENSG00000186652.10,PRG2
P55058-2,441,86.50297052,ENST00000354050.8,ENSG00000100979.15,PLTP
P34810-2,297,77.72760943,na,na,na
Q96DT0-2,275,91.5444,ENST00000415491.6,ENSG00000133317.16,LGALS12
Q8NCT3-3,469,64.59221748,ENST00000317020.10,ENSG00000164542.13,KIAA0895
P23560-3,262,72.71354962,ENST00000395986.6,ENSG00000176697.20,BDNF
P09493-9,284,91.59341549,ENST00000559556.5,ENSG00000140416.23,TPM1
Q9UKB1-3,529,87.58769376,ENST00000296933.10,ENSG00000072803.18,FBXW11
P48729-3,325,93.0868,ENST00000657001.1,ENSG00000113712.19,CSNK1A1
Q3B7T3-2,150,62.5298,ENST00000299694.12,ENSG00000166546.14,BEAN1
Q9BZZ5-6,513,84.10376218,ENST00000455725.6,ENSG00000166181.13,API5
Q8WYA6-3,311,93.48086817,ENST00000373469.1,ENSG00000132792.19,CTNNBL1
Q15406-2,476,77.92472689,ENST00000373584.7,ENSG00000148200.17,NR6A1
P07510-2,465,74.49849462,ENST00000389492.3,ENSG00000196811.13,CHRNG
Q9HD64-4,69,72.26028986,ENST00000375600.5,ENSG00000204379.11,XAGE1A
Q6ZTI6-2,135,74.14459259,ENST00000389727.8,ENSG00000178882.15,RFLNA
Q8N490-4,325,92.02083077,na,na,na
Q9BWV3-4,134,76.95462687,na,na,na
P60842-2,347,85.03342939,ENST00000577269.5,ENSG00000161960.16,EIF4A1
P30740-2,228,86.10767544,na,na,na
Q8TCT9-5,335,74.17146269,na,na,na
P35372-14,314,78.05531847,na,na,na
Q11206-5,329,90.56592705,ENST00000227495.10,ENSG00000110080.20,ST3GAL4
P19235-3,328,82.03786585,ENST00000592375.6,ENSG00000187266.14,EPOR
P04637-5,302,80.27046358,ENST00000622645.4,ENSG00000141510.18,TP53
Q9NZQ0-2,90,85.85611111,ENST00000380809.7,ENSG00000115137.12,DNAJC27
P39656-2,419,86.21460621,na,na,na
Q9HCN6-2,321,78.82495327,ENST00000333884.2,ENSG00000088053.11,GP6
Q7Z692-3,299,71.66809365,ENST00000358777.10,ENSG00000186567.14,CEACAM19
Q9C0H2-3,352,67.16948864,ENST00000403167.5,ENSG00000136295.15,TTYH3
O75052-3,501,64.88828343,ENST00000530878.5,ENSG00000198929.13,NOS1AP
Q9Y600-3,520,94.25196154,ENST00000267085.8,ENSG00000139631.20,CSAD
Q14451-2,447,72.32503356,ENST00000394204.1,ENSG00000141738.14,GRB7
Q00005-7,549,79.06513661,na,na,na
P23141-3,566,94.0165371,ENST00000422046.6,ENSG00000198848.13,CES1
P17706-4,410,83.79395122,ENST00000591115.5,ENSG00000175354.20,PTPN2
Q8IV63-2,412,77.9757767,ENST00000594092.5,ENSG00000105053.11,VRK3
Q9BSY9-2,161,66.68055901,ENST00000263831.11,ENSG00000121644.19,DESI2
Q15008-3,350,85.91917143,ENST00000482510.5,ENSG00000163636.11,PSMD6
Q12805-5,355,77.14371831,na,na,na
Q7Z7G1-3,391,58.25907928,na,na,na
Q5R372-2,605,68.58909091,ENST00000357444.10,ENSG00000152061.24,RABGAP1L
Q6UX41-5,347,79.53319885,ENST00000231229.8,ENSG00000113303.12,BTNL8
O75478-2,305,81.49796721,na,na,na
Q8N6F1-2,211,84.11966825,ENST00000372539.3,ENSG00000164007.11,CLDN19
Q99729-2,332,63.88466867,ENST00000358344.8,ENSG00000197451.12,HNRNPAB
Q5VT66-2,354,86.6789548,na,na,na
Q15646-2,255,83.37219608,ENST00000339275.10,ENSG00000135114.13,OASL
P48454-3,521,84.65604607,ENST00000397775.7,ENSG00000120910.15,PPP3CC
O60711-2,391,75.33015345,ENST00000528954.5,ENSG00000110031.13,LPXN
Q96BR6-2,378,74.38595238,ENST00000448299.7,ENSG00000188295.15,ZNF669
Q9UM21-2,423,88.50955083,ENST00000414521.6,ENSG00000071073.13,MGAT4A
Q9UN86-2,449,67.85679287,ENST00000676470.1,ENSG00000138757.15,G3BP2
Q03060-7,245,69.27289796,ENST00000342105.7,ENSG00000095794.20,CREM
Q15109-9,355,77.16253521,na,na,na
Q8WW43-2,216,80.57953704,ENST00000380343.8,ENSG00000138613.14,APH1B
Q92985-2,474,70.2757384,ENST00000348655.11,ENSG00000185507.21,IRF7
Q9NPJ8-3,197,78.17319797,ENST00000218004.5,ENSG00000101888.12,NXT2
P35557-2,466,93.86051502,ENST00000345378.7,ENSG00000106633.18,GCK
E9PKD4-2,232,66.87193966,ENST00000543801.5,ENSG00000183793.14,NPIPA5
Q3KNS6-2,248,92.73407258,na,na,na
P36542-2,297,87.69457912,ENST00000335698.4,ENSG00000165629.20,ATP5F1C
Q96GE6-2,120,79.73116667,ENST00000395463.3,ENSG00000129007.16,CALML4
Q9Y5S9-2,173,78.71924855,ENST00000369307.4,ENSG00000265241.8,RBM8A
Q8N8Q9-2,341,80.3673607,ENST00000398014.7,ENSG00000140157.16,NIPA2
Q96DZ9-3,118,68.24228814,na,na,na
Q9BZV1-2,388,80.36801546,ENST00000394765.7,ENSG00000167671.12,UBXN6
Q9UK80-2,382,60.90096859,na,na,na
Q9BWV3-2,99,55.97969697,na,na,na
O60928-2,94,68.36202128,ENST00000409779.1,ENSG00000115474.7,KCNJ13
P24855-2,187,62.72122995,na,na,na
Q9Y3A0-2,241,93.04099585,na,na,na
Q96LC9-3,129,60.39434109,ENST00000558774.5,ENSG00000104081.14,BMF
P15812-9,187,80.75358289,ENST00000368166.7,ENSG00000158488.16,CD1E
Q6UX15-2,374,69.68705882,ENST00000375614.7,ENSG00000204381.12,LAYN
P54252-3,306,71.09366013,ENST00000340660.10,ENSG00000066427.25,ATXN3
O75838-3,144,83.92361111,ENST00000539011.5,ENSG00000136425.14,CIB2
Q15973-5,73,79.06,ENST00000472531.5,ENSG00000196418.13,ZNF124
O60637-3,189,87.21306878,ENST00000424443.7,ENSG00000140391.15,TSPAN3
Q04206-4,548,72.26843066,ENST00000308639.13,ENSG00000173039.20,RELA
P11117-2,160,88.9846875,na,na,na
Q9H974-3,309,88.35676375,ENST00000493014.1,ENSG00000151576.10,QTRT2
Q9BTE6-2,525,88.35017143,na,na,na
Q6ZUT1-2,293,61.2934471,ENST00000393047.8,ENSG00000150776.18,NKAPD1
Q5T5M9-2,371,72.95212938,ENST00000403870.7,ENSG00000107443.16,CCNJ
Q6X784-2,316,88.60294304,ENST00000377940.3,ENSG00000186075.13,ZPBP2
Q86SQ3-2,232,75.57948276,na,na,na
Q9NXC2-3,136,38.22375,na,na,na
Q9UJU2-2,329,53.85139818,ENST00000506680.5,ENSG00000138795.10,LEF1
Q9BPZ7-2,486,69.7391358,ENST00000350766.7,ENSG00000119487.17,MAPKAP1
P02808-2,52,66.03,ENST00000381060.2,ENSG00000126549.11,STATH
Q8NDH3-3,393,85.81302799,na,na,na
O94810-3,446,88.04067265,ENST00000316163.9,ENSG00000076344.16,RGS11
Q8IWD4-4,204,62.10171569,ENST00000421503.6,ENSG00000159873.10,CCDC117
Q13115-2,303,71.58765677,ENST00000240101.2,ENSG00000120875.9,DUSP4
Q9Y603-7,264,71.81825758,ENST00000373737.8,ENSG00000010030.14,ETV7
